budget,popularity,runtime,vote_count,revenue,release_year,release_decade,profit,roi,profit_margin,log_budget,log_revenue,log_profit,log_roi,log_vote_count,genre_count,cast_count,overview_length,overview_sentiment,tagline_length,tagline_sentiment,popularity_per_vote,revenue_per_vote,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Adventure,genre_Crime,genre_Science Fiction,genre_Horror,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,genre_War,genre_Documentary,genre_Western,genre_Foreign,genre_TV Movie,director_Unknown,director_Steven Spielberg,director_Woody Allen,director_Clint Eastwood,director_Martin Scorsese,director_Robert Rodriguez,director_Spike Lee,director_Ridley Scott,director_Renny Harlin,director_Steven Soderbergh,director_Tim Burton,director_Oliver Stone,director_Ron Howard,director_Joel Schumacher,director_Robert Zemeckis,director_Barry Levinson,director_Brian De Palma,director_Michael Bay,director_Francis Ford Coppola,director_Kevin Smith,director_Tony Scott,director_Sam Raimi,director_Rob Reiner,director_Chris Columbus,director_Richard Donner,director_Shawn Levy,director_Bobby Farrelly,director_Richard Linklater,director_Joel Coen,director_Paul W.S. Anderson,director_Wes Craven,director_John Carpenter,director_Stephen Frears,director_David Fincher,director_John McTiernan,director_Tyler Perry,director_Dennis Dugan,director_Brett Ratner,director_Lasse Hallström,director_Rob Cohen,director_M. Night Shyamalan,director_Peter Jackson,director_Phillip Noyce,director_Quentin Tarantino,director_Bryan Singer,director_Simon West,director_Jay Roach,director_Roland Emmerich,director_Adam Shankman,director_Neil Jordan,writer_Unknown,writer_Woody Allen,writer_Luc Besson,writer_Ian Fleming,writer_David Koepp,writer_Joel Coen,writer_Brian Helgeland,writer_David Mamet,writer_George Lucas,writer_Stephen King,writer_Robert Rodriguez,writer_Akiva Goldsman,writer_Ted Elliott,writer_Oliver Stone,writer_Kevin Smith,writer_William Goldman,writer_John Logan,writer_Sylvester Stallone,writer_Francis Ford Coppola,writer_Stan Lee,writer_Quentin Tarantino,writer_Tyler Perry,writer_M. Night Shyamalan,writer_Bobby Farrelly,writer_Richard LaGravenese,writer_Adam Sandler,writer_Ehren Kruger,writer_Marlon Wayans,writer_Spike Lee,writer_Steve Oedekerk,writer_Peter Jackson,writer_Richard Linklater,writer_Wes Craven,writer_Steven Zaillian,writer_David Twohy,writer_Christopher Nolan,writer_Aline Brosh McKenna,writer_Harold Ramis,writer_Tony Gilroy,writer_Eric Roth,writer_Frank Miller,writer_David S. Goyer,writer_Andrew Stanton,writer_Ed Solomon,writer_David Ayer,writer_Steven E. de Souza,writer_Peter Morgan,writer_Paul Haggis,writer_Richard Curtis,writer_John Hughes,cast_Robert De Niro,cast_Bruce Willis,cast_Matt Damon,cast_Samuel L. Jackson,cast_Nicolas Cage,cast_Johnny Depp,cast_Brad Pitt,cast_Tom Hanks,cast_Denzel Washington,cast_Morgan Freeman,cast_Ben Stiller,cast_Eddie Murphy,cast_Tom Cruise,cast_Mark Wahlberg,cast_Harrison Ford,cast_Julia Roberts,cast_John Travolta,cast_George Clooney,cast_Cameron Diaz,cast_Ewan McGregor,cast_Owen Wilson,cast_Will Ferrell,cast_Arnold Schwarzenegger,cast_Nicole Kidman,cast_Robin Williams,cast_Sylvester Stallone,cast_Adam Sandler,cast_Meryl Streep,cast_Sandra Bullock,cast_Matthew McConaughey,cast_Kevin Costner,cast_Julianne Moore,cast_Liam Neeson,cast_Pierce Brosnan,cast_Sean Connery,cast_Jim Carrey,cast_Gerard Butler,cast_Anthony Hopkins,cast_Drew Barrymore,cast_Russell Crowe,cast_Alec Baldwin,cast_John Cusack,cast_Tommy Lee Jones,cast_Susan Sarandon,cast_Cate Blanchett,cast_Jeff Bridges,cast_Christian Bale,cast_Mel Gibson,cast_Kate Winslet,cast_Jason Statham,cast_Charlize Theron,cast_Angelina Jolie,cast_Keanu Reeves,cast_Leonardo DiCaprio,cast_Will Smith,cast_Anne Hathaway,cast_Hugh Jackman,cast_Jake Gyllenhaal,cast_Ethan Hawke,cast_Robert Downey Jr.,cast_Ben Affleck,cast_Gary Oldman,cast_Dwayne Johnson,cast_Gene Hackman,cast_Ben Kingsley,cast_Aaron Eckhart,cast_Kirsten Dunst,cast_Paul Rudd,cast_Antonio Banderas,cast_Forest Whitaker,cast_Jude Law,cast_Al Pacino,cast_Ralph Fiennes,cast_Val Kilmer,cast_Philip Seymour Hoffman,cast_Natalie Portman,cast_Steve Carell,cast_Reese Witherspoon,cast_Christopher Plummer,cast_Scarlett Johansson,cast_Ice Cube,cast_Jennifer Aniston,cast_John Goodman,cast_Sigourney Weaver,cast_Dennis Quaid,cast_Dustin Hoffman,cast_Colin Farrell,cast_Jennifer Lopez,cast_Mark Ruffalo,cast_Richard Gere,cast_Joaquin Phoenix,cast_Vince Vaughn,cast_Rachel McAdams,cast_Robert Duvall,cast_Brendan Fraser,cast_Catherine Keener,cast_Kurt Russell,cast_Naomi Watts,cast_Jack Black,cast_Diane Keaton,vote_average
23000000.0,15.896312,102.0,210,25434291.0,2014,2010,2434291.0,1.1058387391304347,0.10583873452875067,16.951004817371683,17.051608900192058,14.705166512466421,0.7447138386671859,5.351858133476067,2,3,25,-0.21666666666666667,0,0.0,0.07533797156398105,120541.663507109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
12000000.0,8.61659,102.0,25,54000000.0,1979,1970,42000000.0,4.5,3.4999997083333576,16.300417291085605,17.804494623047066,17.553180200057167,1.7047480922384253,3.258096538021482,2,3,26,-0.4125,0,0.0,0.3314073076923077,2076923.076923077,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
12000000.0,6.044161,99.0,330,21133087.0,1999,1990,9133087.0,1.7610905833333332,0.7610905199091234,16.300417291085605,16.866350521839156,16.02741442101555,1.0156257405711355,5.802118375377063,3,3,26,0.0,12,0.0,0.01826030513595166,63846.184290030214,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
12000000.0,29.019504,98.0,579,100129872.0,2013,2010,88129872.0,8.344156,7.344155387987051,16.300417291085605,18.42197863133204,18.294322114021814,2.2347511211519873,6.363028103540465,1,3,24,-0.021212121212121227,14,-0.275,0.0500336275862069,172637.7103448276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
23000000.0,6.2464,118.0,72,51751835.0,2005,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,4.290459441148391,2,3,64,0.0,11,0.0,0.08556712328767124,708929.2465753425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
23000000.0,5.315213,125.0,101,51751835.0,1978,1970,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,4.624972813284271,4,3,15,-0.033333333333333326,4,0.0,0.05210993137254902,507370.93137254904,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
12000000.0,16.931846,104.0,364,23006849.0,2006,2000,11006849.0,1.9172374166666666,0.9172373402302216,16.300417291085605,16.951302555638996,16.214028364221203,1.0706370782717471,5.8998973535824915,4,3,47,0.19166666666666665,3,0.0,0.046388619178082194,63032.46301369863,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
12000000.0,64.610671,109.0,1937,85512300.0,2015,2010,73512300.0,7.126025,6.12602448949796,16.300417291085605,18.264170794903528,18.11296331072407,2.0950718741052277,7.569411792450712,3,3,97,0.14601571268237934,4,0.0,0.0333388395252838,44123.993808049534,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
23000000.0,4.480167,86.0,15,51.0,2004,2000,-22999949.0,2.217391304347826e-06,-0.9999977391305331,16.951004817371683,3.9512437185814275,,2.217388845939362e-06,2.772588722239781,1,3,21,0.09333333333333331,0,0.0,0.2800104375,3.1875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
12000000.0,29.223881,115.0,636,17654912.0,2013,2010,5654912.0,1.4712426666666667,0.47124262739644773,16.300417291085605,16.686524659549985,15.54803528279863,0.9047211280391736,6.456769655572163,2,3,28,0.0,15,0.5,0.04587736420722135,27715.71742543171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
23000000.0,7.710797,92.0,94,51751835.0,1995,1990,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,4.553876891600541,3,3,14,0.0,5,0.2,0.08116628421052632,544756.1578947369,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
12000000.0,1.081822,86.0,33,17292381.0,2001,2000,5292381.0,1.44103175,0.44103171324735724,16.300417291085605,16.665776615666065,15.48177898604114,0.8924207982905921,3.5263605246161616,4,3,24,-0.07500000000000001,4,0.0,0.03181829411764706,508599.4411764706,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
12000000.0,16.183746,94.0,364,22939027.0,2011,2010,10939027.0,1.9115855833333333,0.9115855073678744,16.300417291085605,16.948350297364144,16.207847502747615,1.0686978067911737,5.8998973535824915,2,3,22,0.175,7,0.1,0.0443390301369863,62846.64931506849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
12000000.0,47.992817,88.0,1151,42931041.0,2006,2000,30931041.0,3.57758675,2.5775865352011222,16.300417291085605,17.575105711976995,17.247270833068896,1.521171948779635,7.049254841255837,3,3,22,0.1,17,-0.07142857142857142,0.041660431423611116,37266.528645833336,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
23000000.0,1.20245,93.0,8,13960203.0,1997,1990,-9039797.0,0.6069653478260869,-0.39303463508545067,16.951004817371683,16.451721268372246,,0.4743475232534928,2.1972245773362196,2,3,59,0.019999999999999997,0,0.0,0.13360555555555556,1551133.6666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
12000000.0,0.700792,100.0,11,12902790.0,1998,1990,902790.0,1.0752325,0.07523249373062552,16.300417291085605,16.372954202519335,13.713246354890448,0.7300731955985028,2.4849066497880004,3,3,118,0.09221681096681096,0,0.0,0.05839933333333333,1075232.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
23000000.0,10.409253,100.0,99,21520719.0,2010,2010,-1479281.0,0.9356834347826087,-0.06431656242101902,16.951004817371683,16.88452674994725,,0.6604604603927076,4.605170185988092,3,3,16,0.0,6,-0.4,0.10409253,215207.19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
23000000.0,14.345428,113.0,163,51751835.0,2008,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,5.099866427824199,1,3,25,-0.075,0,0.0,0.0874721219512195,315559.9695121951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
12000000.0,6.803763,122.0,110,51751835.0,1981,1980,39751835.0,4.312652916666667,3.31265264061228,16.300417291085605,17.761970467741282,17.498166586677197,1.6700913181500003,4.709530201312334,3,3,44,0.0,5,0.0,0.06129516216216216,466232.74774774775,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
23000000.0,19.944479,101.0,377,31466789.0,2003,2000,8466789.0,1.3681212608695652,0.3681212448642937,16.951004817371683,17.264443261931465,15.951662010143693,0.8620969238481526,5.934894195619588,2,3,62,0.44999999999999996,6,-0.4,0.05276317195767196,83245.47354497355,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
