budget,popularity,runtime,vote_count,revenue,release_year,profit,roi,genre_count,genres,keywords,director,main_cast,companies,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,vote_average
40000000.0,8.980846,103.0,124,16872671.0,2002,-23127329.0,0.421816775,3,"['Comedy', 'Drama', 'Romance']",[],Stephen Herek,"['Angelina Jolie', 'Edward Burns', 'Tony Shalhoub']","['Regency Enterprises', 'Epsilon Motion Pictures']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165101132268143,0.7439144569010716,0.0,0.0,0.0,0.424038422490235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
40000000.0,7.222985,99.0,125,14358033.0,1992,-25641967.0,0.358950825,3,"['Comedy', 'Fantasy', 'Science Fiction']",['invisible man'],John Carpenter,"['Chevy Chase', 'Daryl Hannah', 'Sam Neill']","['Regency Enterprises', 'Alcor Films']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795117804316357,0.0,0.0,0.0,0.0,0.0,0.4758771144759686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
10000000.0,73.720244,122.0,3310,173921954.0,2001,163921954.0,17.3921954,2,"['Comedy', 'Romance']","['paris', 'love triangle', 'ghost train', 'sex-shop', 'shyness', 'montmartre', 'daughter', 'garden gnome', 'journey round the world', 'photography']",Jean-Pierre Jeunet,"['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus']","['France 3 Cinéma', 'Claudie Ossard Productions']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40536215603313397,0.0,0.48092365998600806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112673180961304,0.4803605120629669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
23000000.0,10.0403,91.0,185,51751835.0,2004,28751835.0,2.2500797826086956,1,['Comedy'],"['twin sister', 'music video', 'geek', 'vacation', 'university', 'teen comedy', 'woman director']",Dennie Gordon,"['Ashley Olsen', 'Mary-Kate Olsen', 'Eugene Levy']","['DiNovi Pictures', 'Dualstar Productions']",0.0,0.0,0.7093014330595722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049052965183602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
60000000.0,15.219263,103.0,248,13395939.0,2004,-46604061.0,0.22326565,1,['Comedy'],"['new york', 'cheating', 'flirt', 'lover', 'older woman seduces younger guy', 'playboy']",Charles Shyer,"['Jude Law', 'Marisa Tomei', 'Omar Epps']","['Paramount Pictures', 'Patalex Productions']",0.0,0.0,0.40809137976639737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055620948345932,0.380575437156101,0.0,0.41156437106712435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326274044737799,0.0,0.31351750304435605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38731116832666806,0.0,0.0,0.0,0.0,0.0,5.6
40000000.0,8.303696,107.0,152,24719215.0,2012,-15280785.0,0.617980375,3,"['Adventure', 'Drama', 'Romance']","['whale', 'alaska', 'aftercreditsstinger', 'duringcreditsstinger', 'greenpeace', 'animal protection']",Ken Kwapis,"['Drew Barrymore', 'John Krasinski', 'Kristen Bell']","['Universal Pictures', 'Anonymous Content']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34268234260154024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3915426609254959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41884760387345926,0.0,0.0,0.0,0.0,0.0,0.334131453168811,0.0,0.0,0.0,0.4112224051998662,0.41884760387345926,0.0,0.0,0.0,0.0,0.312488130443961,0.0,0.0,0.0,0.0,6.6
38000000.0,4.746085,106.0,54,28121100.0,1999,-9878900.0,0.7400289473684211,2,"['Drama', 'Mystery']","['kidnapping', 'boy', 'reunion']",Ulu Grosbard,"['Michelle Pfeiffer', 'Treat Williams', 'Whoopi Goldberg']","['Columbia Pictures Corporation', 'Mandalay Entertainment']",0.0,0.0,0.21789691890410548,0.0,0.0,0.0,0.0,0.5353810225558923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156643531159495,0.0,0.40781113025188553,0.0,0.0,0.0,0.0,0.0,0.22142733235161322,0.0,0.1954339518876738,0.0,0.0,0.21310072796722102,0.0,0.0,0.4418863564698324,0.0,0.0,0.0,0.0,0.0,0.21415428072774814,0.0,0.0,0.0,0.0,0.0,0.0,0.20217080131246745,0.19604083258951605,0.0,0.0,5.9
40000000.0,6.756886,101.0,105,18902015.0,2002,-21097985.0,0.472550375,2,"['Horror', 'Thriller']","['race against time', 'psychopath', 'homepage', 'cop', 'doctor', 'spirit', 'killer', 'voyeurism']",William Malone,"['Stephen Dorff', 'Natascha McElhone', 'Stephen Rea']","['Milagro Films', 'Franchise Pictures']",0.0,0.0,0.0,0.6147880676162195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543484433601876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644672881338194,0.0,3.2
40000000.0,16.424807,109.0,348,28169671.0,2009,-11830329.0,0.704241775,4,"['Adventure', 'Fantasy', 'Action', 'Thriller']","['vampire', 'spider', 'wolfman', 'stew', 'best friend', 'antidote', 'based on young adult novel']",Paul Weitz,"['John C. Reilly', 'Josh Hutcherson', 'Chris Massoglia']",['Universal Pictures'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231012128860342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816848983078981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162179299907324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
40000000.0,15.590001,89.0,482,19322135.0,2003,-20677865.0,0.483053375,3,"['Action', 'Comedy', 'Thriller']",[],Danny DeVito,"['Ben Stiller', 'Drew Barrymore', 'Eileen Essell']","['Miramax Films', 'Flower Films']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260009301676569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921220066366262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074587320027546,5.9
23000000.0,5.483671,103.0,47,51751835.0,2008,28751835.0,2.2500797826086956,2,"['Comedy', 'Music']",['duringcreditsstinger'],Malcolm D. Lee,"['Samuel L. Jackson', 'Bernie Mac', 'Sharon Leal']",['Dimension Films'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332744454227814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56388475924048,0.0,0.0,0.5345436889331986,0.0,0.4566949505540594,6.3
23000000.0,1.630541,115.0,21,51751835.0,1980,28751835.0,2.2500797826086956,3,"['Action', 'Drama', 'Thriller']",[],Jerry Jameson,"['M. Emmet Walsh', 'Richard Jordan', 'David Selby']",['ITC Entertainment'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
45000000.0,14.566664,82.0,135,10667893.0,1999,-34332107.0,0.2370642888888889,2,"['Action', 'Science Fiction']","['super computer', 'computer program', 'destiny', 'timebomb']",Mic Rodgers,"['Jean-Claude Van Damme', 'Kiana Tom', 'Bill Goldberg']","['TriStar Pictures', 'Baumgarten-Prophet Entertainment']",0.0,0.0,0.0,0.0,0.0,0.0,0.6349432788656593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458448080279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6218298724821603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
33000000.0,28.353517,108.0,774,20645327.0,2009,-12354673.0,0.6256159696969696,5,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']","['dystopia', 'spaceship', 'survival', 'mission']",Christian Alvart,"['Ben Foster', 'Dennis Quaid', 'Cam Gigandet']","['Impact Pictures', 'Constantin Film Produktion']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8057869115959682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5922055834764066,0.0,0.0,0.0,0.0,6.5
40000000.0,9.579975,102.0,135,51751835.0,2001,11751835.0,1.293795875,3,"['Action', 'Science Fiction', 'Thriller']","['android', 'alien']",Gary Fleder,"['Gary Sinise', 'Madeleine Stowe', 'Mekhi Phifer']","['Dimension Films', 'Marty Katz Productions']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
40000000.0,2.911819,93.0,28,10959475.0,2002,-29040525.0,0.273986875,4,"['Action', 'Adventure', 'Drama', 'Thriller']",['ski'],Christian Duguay,"['Devon Sawa', 'Bridgette Wilson', 'Rufus Sewell']","['Paramount Pictures', 'Extreme Productions']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
23000000.0,10.844882,88.0,171,51751835.0,2001,28751835.0,2.2500797826086956,3,"['Comedy', 'Fantasy', 'Science Fiction']","['time travel', 'remake', 'alternate history', 'dragon', 'remake of french film', 'alternate timeline', 'flatulence']",Jean-Marie Poiré,"['Jean Reno', 'Christina Applegate', 'Christian Clavier']","['Gaumont', 'Hollywood Pictures']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796165228211802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43374298876414025,0.0,0.0,0.0,0.45922223975266435,0.0,0.0,0.3380101919237553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39708552456361457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300528411176456,0.0,0.0,0.0,4.8
50000000.0,51.502884,107.0,1182,32017803.0,2007,-17982197.0,0.64035606,2,"['Science Fiction', 'Thriller']","['saving the world', 'bomb', 'sun', 'space marine', 'sunlight', 'solar energy', 'space mission', 'earth', 'expiration']",Danny Boyle,"['Cillian Murphy', 'Rose Byrne', 'Chris Evans']","['DNA Films', 'Ingenious Film Partners']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25602587651059505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316853056283796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317336179787223,0.0,0.0,7.0
40000000.0,13.119133,91.0,373,22044277.0,2012,-17955723.0,0.551106925,2,"['Drama', 'Comedy']","['liar', 'literary agent']",Brian Robbins,"['Eddie Murphy', 'Allison Janney', 'Cliff Curtis']","['Paramount Pictures', 'DreamWorks SKG']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35756047794782025,0.0,0.0,0.0,0.0,0.0,0.3869302317086656,0.0,0.0,0.0,0.0,0.0,0.5267591638595421,0.0,0.0,0.0,0.0,0.0,0.4545555066050016,0.0,0.0,0.0,0.4882003432041717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
40000000.0,4.238482,94.0,15,51751835.0,2008,11751835.0,1.293795875,6,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Science Fiction', 'Family']",[],Marc F. Adler,"['Freddie Prinze Jr.', 'Jennifer Love Hewitt', 'Val Kilmer']","['Fathom Studios', 'Electric Eye Entertainment Corporation']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988622610119015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6239582697218041,0.0,0.0,0.0,0.0,0.6015085387455991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
40000000.0,26.935458,115.0,392,13644292.0,2015,-26355708.0,0.3411073,3,"['Action', 'Drama', 'Crime']","['assassin', 'hitman']",Pierre Morel,"['Sean Penn', 'Jasmine Trinca', 'Javier Bardem']","['StudioCanal', 'Silver Pictures']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45806766303854113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451193521699695,0.0,0.0,0.6115513367937383,0.0,0.0,5.5
40000000.0,16.282962,93.0,213,23937870.0,2006,-16062130.0,0.59844675,3,"['Adventure', 'Action', 'Family']","['england', 'secret intelligence service', 'child hero', 'wretch', 'teen spy', 'based on young adult novel']",Geoffrey Sax,"['Alex Pettyfer', 'Sarah Bolger', 'Ewan McGregor']","['Isle of Man Film', 'Weinstein Company, The']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159457205743945,0.0,0.0,0.28548696534778983,0.8367321298804541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21299223689626962,0.0,0.0,0.0,0.0,5.1
20000000.0,31.690456,105.0,1006,117760134.0,2007,97760134.0,5.8880067,3,"['Thriller', 'Drama', 'Mystery']","['kidnapping', 'young people']",D.J. Caruso,"['Shia LaBeouf', 'Sarah Roemer', 'Carrie-Anne Moss']","['Paramount Pictures', 'DreamWorks SKG']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515797923527286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4960725319837546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47383357756069133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131727641566756,0.0,0.0,0.0,6.6
20000000.0,17.842246,107.0,398,7563728.0,1995,-12436272.0,0.3781864,4,"['Action', 'Crime', 'Thriller', 'Drama']","['female nudity', 'hacker', 'nudity', 'computer virus', 'virtual reality', 'computer', 'sexual fantasy', 'prank', 'internet', 'cyberpunk', 'teenager', 'new york city', 'secret service', 'computer hacker', 'dream sequence']",Iain Softley,"['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford']","['United Artists', 'Suftley']",0.0,0.0,0.0,0.0,0.0,0.0,0.4090182816223137,0.0,0.0,0.0,0.0,0.0,0.3584898890652297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28032955981643676,0.0,0.0,0.0,0.0,0.7909515678155342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
23000000.0,8.048305,101.0,96,51751835.0,2007,28751835.0,2.2500797826086956,4,"['Action', 'Adventure', 'Thriller', 'Drama']","['civil war', 'spy', 'hotel', 'journalist', 'journalism', 'war crimes', 'hidden camera', 'war victim', 'war correspondent', 'war', 'balkan war', 'serbia']",Richard Shepard,"['Richard Gere', 'Terrence Howard', 'James Brolin']",['Intermedia Films'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324850468477197,0.0,0.0,0.0,0.3612085788092607,0.0,0.0,0.0,0.0,6.6
30000000.0,14.188982,111.0,275,51751835.0,1994,21751835.0,1.7250611666666666,2,"['Comedy', 'Drama']","['suicide', 'new york', 'corruption', 'journalist', 'inventor', 'undercover', 'toy', 'plan', 'boss', 'investigation', 'company', 'industry', 'party', 'money', 'board', 'stocks']",Joel Coen,"['Tim Robbins', 'Jennifer Jason Leigh', 'Paul Newman']","['PolyGram Filmed Entertainment', 'Silver Pictures']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1
40000000.0,6.884467,126.0,83,51751835.0,2007,11751835.0,1.293795875,3,"['Action', 'Drama', 'History']","['assassin', 'general', 'dynasty', 'brother', 'blood brother']",Peter Chan,"['Jet Li', 'Andy Lau', 'Takeshi Kaneshiro']","['Applause Pictures', 'Media Asia Films']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379308040437933,0.0,0.0,0.0,0.0,0.0,0.7700936886197933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
25000000.0,8.212018,112.0,17,51751835.0,2005,26751835.0,2.0700734,3,"['Action', 'History', 'War']",[],Sergei Bodrov Jr.,"['Kuno Becker', 'Jay Hernandez', 'Jason Scott Lee']","['Wild Bunch', 'Ibrus']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017785186655013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123951928106019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
39200000.0,64.238688,126.0,2854,86758912.0,2013,47558912.0,2.2132375510204083,3,"['Action', 'Science Fiction', 'Drama']","['father son relationship', 'child labour', 'brothel', 'winter', 'allegory', 'bridge', 'post-apocalyptic', 'dystopia', 'hijacking of train', 'based on comic book', 'dam', 'rifle', 'pregnant', 'train', 'violence', 'based on graphic novel', 'guilt', 'revolt', 'duplicity', 'tunnel', 'social class', 'population control', 'perpetual winter', 'city ruin']",Bong Joon-ho,"['Chris Evans', 'Song Kang-ho', 'Ed Harris']","['CJ Entertainment', 'Opus Pictures']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
25000000.0,17.375562,90.0,313,51751835.0,2011,26751835.0,2.0700734,5,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['monster', 'cgi', '3d', 'paris france']",Bibo Bergeron,"['Vanessa Paradis', 'Mathieu Chedid', 'Gad Elmaleh']","['Europa Corp', 'Scanbox']",0.0,0.0,0.0,0.7020062009414219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121708319215215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
23000000.0,6.7698,90.0,15,51751835.0,2004,28751835.0,2.2500797826086956,2,"['Action', 'Comedy']",[],Jeff Nathanson,"['Matthew Broderick', 'Alec Baldwin', 'Toni Collette']","['Touchstone Pictures', 'Mandeville Films']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5858322880795231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48874004685707695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6464779167470864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
15000000.0,44.690107,102.0,953,94000000.0,1994,79000000.0,6.266666666666667,3,"['Fantasy', 'Action', 'Thriller']","['halloween', 'arson', 'detroit']",Alex Proyas,"['Brandon Lee', 'Rochelle Davis', 'Ernie Hudson']","['Miramax Films', 'Crowvision Inc.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552910686446814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6416485561692825,0.0,0.0,0.5315796301390676,7.3
40000000.0,16.254032,159.0,135,100000000.0,2015,60000000.0,2.5,4,"['Action', 'Adventure', 'War', 'History']","['kingdom', 'war', 'bollywood', 'medieval india', 'ancient india']",S.S. Rajamouli,"['Prabhas', 'Rana Daggubati', 'Tamanna Bhatia']",['Arka Media Works'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710347919054499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4814065650361061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055660240939079,0.0,0.4319374733170476,7.5
39000000.0,37.492928,107.0,798,101229792.0,2009,62229792.0,2.595635692307692,3,"['Drama', 'Romance', 'Fantasy']","['chicago', 'sex', 'based on novel', 'nudity', 'diary', 'future', 'time', 'time travel', 'marriage', 'love', 'romance', 'travel', 'tragic love', 'relationship', 'time traveler', 'complication']",Robert Schwentke,"['Eric Bana', 'Rachel McAdams', 'Michelle Nolden']","['New Line Cinema', 'Plan B Entertainment']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40063218249720434,0.0,0.47531199606849545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093112239990346,0.0,0.5951255647756315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
23000000.0,18.678415,102.0,191,69485490.0,2007,46485490.0,3.0211082608695654,1,['Comedy'],"['mother', 'guitar', 'sister sister relationship', 'profession', 'new love', 'architect', 'mother role', 'lonely hearts ad', 'men', 'clothing', 'single', 'mother daughter relationship', 'los angeles', 'fashion', 'single father']",Michael Lehmann,"['Diane Keaton', 'Mandy Moore', 'Gabriel Macht']","['Universal Pictures', 'Gold Circle Films']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4337853410671055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4956353030111592,0.0,0.0,0.0,0.0,0.0,0.5382256384089313,0.0,0.0,0.0,0.0,0.0,0.0,0.5258222954988022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
